Time (s);Gyroscope X (deg/s);Gyroscope Y (deg/s);Gyroscope Z (deg/s);Accelerometer X (g);Accelerometer Y (g);Accelerometer Z (g);Magnetometer X (uT);Magnetometer Y (uT);Magnetometer Z (uT);Barometer (hPa)
55,03912497;-10,12232;9,890341;-613,6285;1,834216;0,1884015;-0,2903476;-26,6296;50,1644;1,094419;1006,219
55,05938053;-11,60773;12,50246;-612,1609;1,760474;0,3656657;-0,1549425;-44,10394;32,8758;1,15154;1006,215
55,07710362;-7,399068;14,87712;-610,3264;1,766882;0,5903444;-0,05610519;-44,10394;32,8758;1,15154;1006,215
55,0973587;-6,037444;13,98662;-609,4091;1,666177;1,022161;-0,3186318;-44,10394;32,8758;1,15154;1006,214
55,15812016;-8,575017;17,66734;-597,546;1,199052;1,166806;-0,2179147;-44,47772;-16,39875;-0,1289501;1006,206
55,17837524;-11,48394;13,63042;-595,5892;1,01484;1,116825;-0,2689508;-44,47772;-16,39875;-0,1289501;1006,202
55,19863081;-14,70233;16,36128;-594,672;0,6981542;1,221248;-0,2607997;-44,47772;-16,39875;-0,1289501;1006,202
55,2188859;-13,52638;17,42987;-593,3878;0,5995159;1,077993;-0,2321314;-27,05242;-34,4579;-1,131412;1006,198
55,23914051;-16,4972;13,39296;-591,3699;0,3572461;0,9180516;-0,3490939;-27,05242;-34,4579;-1,131412;1006,198
55,2593956;-16,55909;13,68979;-588,6793;0,1531451;0,8193734;-0,2437194;-2,886868;-42,22511;-2,416422;1006,191
55,29737425;-15,94017;8,881112;-582,9312;0,1589151;0,5159075;-0,2658002;-2,886868;-42,22511;-2,416422;1006,187
55,31762934;-15,75449;5,556594;-580,0571;0,1873558;0,3390974;-0,411325;21,01047;-36,42339;-2,591306;1006,187
55,33788395;-19,90126;8,406181;-579,629;0,01001925;0,1682719;-0,345443;21,01047;-36,42339;-2,591306;1006,178
55,35813522;-17,05422;10,12781;-577,978;-0,06682424;-0,07981626;-0,1709517;38,84024;-20,24536;-3,091131;1006,178
55,37839079;-16,55909;8,465548;-574,9205;0,1267957;-0,1640704;-0,270156;38,84024;-20,24536;-3,091131;1006,172
55,39864588;-12,96935;3,122572;-575,4097;0,101706;-0,4410492;-0,3899926;38,84024;-20,24536;-3,091131;1006,172
55,41890049;-11,91719;4,903563;-574,0644;0,1102785;-0,5508809;-0,3708327;46,33485;2,557498;-2,974172;1006,168
55,43915606;-12,04097;3,597503;-573,3306;0,3750185;-0,8605802;-0,427521;46,33485;2,557498;-2,974172;1006,168
55,45941114;-13,21692;7,515685;-571,863;0,3231885;-0,7879397;-0,3723358;42,0795;26,17174;-2,294519;1006,17
55,47713423;-14,1453;3,47877;-574,0644;0,5541241;-0,642927;-0,1908042;42,0795;26,17174;-2,294519;1006,17
55,49738979;-12,72178;4,784831;-576,5715;0,7777731;-0,9318587;-0,2695226;42,0795;26,17174;-2,294519;1006,172
55,51764488;-7,894204;4,013067;-582,1973;0,854825;-0,4466976;-0,0996768;26,4011;44,8806;-2,473736;1006,172
55,53789949;-10,80313;7,990616;-587,5174;0,9043654;-0,5580922;-0,1850699;26,4011;44,8806;-2,473736;1006,176
55,55815077;-11,23637;5,319128;-595,3446;1,360742;-0,603093;-0,3242947;4,747403;54,45971;-1,255752;1006,176
55,57840586;-10,55556;9,118578;-600,4812;1,689973;-0,6356975;-0,1781818;4,747403;54,45971;-1,255752;1006,185
55,59866142;-12,35043;7,575051;-603,7833;1,657544;-0,1817153;-0,142892;4,747403;54,45971;-1,255752;1006,185
55,61891604;-12,78367;5,972158;-605,3732;2,070221;-0,1981756;-0,2789866;-20,24047;52,59923;-0,7062316;1006,189
55,63917112;-20,70585;-0,4394122;-608,2473;0,9871829;-0,03638984;-0,2144903;-20,24047;52,59923;-0,7062316;1006,189
55,65942669;-30,36101;21,82299;-595,3446;1,510127;0,1538012;0,01448306;-40,20302;38,16549;0,2065225;1006,188
55,67714977;-38,90211;-3,229633;-593,2043;1,825624;0,7551266;-0,6774607;-40,20302;38,16549;0,2065225;1006,188
55,69740486;-31,41317;-8,21641;-583,0535;1,625312;1,128086;-0,3567639;-40,20302;38,16549;0,2065225;1006,183
55,71765947;-36,92156;-4,060763;-573,3917;1,553629;0,9553888;-0,2712925;-50,87073;15,46246;0,6000423;1006,183
55,73791504;-34,2602;-9,285006;-562,8127;1,394043;1,109838;-0,1655488;-50,87073;15,46246;0,6000423;1006,181
55,75816631;-16,18773;8,168715;-550,5828;0,8390923;1,002149;0,2032394;-48,38177;-8,497914;0,3406229;1006,181
55,7784214;-11,36016;16,12381;-543,4893;1,035446;0,9740283;-0,2998588;-48,38177;-8,497914;0,3406229;1006,173
55,79867601;-11,7934;29,83745;-545,0181;1,025284;1,254783;0,1510158;-48,38177;-8,497914;0,3406229;1006,173
55,8189311;-11,97908;24,31638;-564,0358;1,270665;1,716334;-0,4445724;-35,62324;-28,28489;-0,9923334;1006,17
55,83918667;-13,77395;14,34282;-585,0103;0,9828432;1,200311;-0,455344;-35,62324;-28,28489;-0,9923334;1006,17
55,85944176;-15,94017;14,87712;-605,8013;1,090701;1,467804;-0,2029638;-15,00208;-40,30477;-1,790632;1006,164
55,87716532;-12,72178;5,794059;-617,2363;0,6838487;1,044516;-0,3277923;-15,00208;-40,30477;-1,790632;1006,164
55,89741993;-16,12584;14,52092;-623,1679;0,0907404;1,047382;-0,170632;-15,00208;-40,30477;-1,790632;1006,157
55,91767502;-15,81638;12,50246;-624,7578;-0,1144506;0,7811831;-0,1236314;10,33068;-40,96772;-3,152214;1006,157
55,93793011;-17,48747;16,48001;-621,2111;-0,01898989;0,3724152;-0,008805592;10,33068;-40,96772;-3,152214;1006,151
55,95818138;-18,97288;14,63965;-621,2111;0,06928217;0,05343835;-0,07720489;32,39566;-28,70196;-3,271375;1006,151
55,97843599;-20,3345;15,58952;-619,132;-0,0306712;-0,1980663;-0,3179571;32,39566;-28,70196;-3,271375;1006,143
55,99869156;-19,83937;9,593509;-623,6571;0,1992738;-0,3590809;-0,2731666;32,39566;-28,70196;-3,271375;1006,143
56,01894665;-18,35396;8,049983;-624,7578;0,07465054;-0,5143183;-0,5392964;44,91027;-6,38658;-3,321871;1006,142
56,03920174;-18,29206;6,743922;-624,4521;0,1856044;-0,695657;-0,4548724;44,91027;-6,38658;-3,321871;1006,142
56,05945635;-11,42205;8,168715;-625,7362;0,3295845;-0,8342971;-0,2899235;43,53585;18,97427;-2,653382;1006,136
56,07717991;-11,66962;-0,5581449;-630,139;1,107729;-0,7334808;-0,01240609;43,53585;18,97427;-2,653382;1006,136
56,097435;-5,666091;10,484;-629,0995;1,036336;-0,51537;-0,1166775;43,53585;18,97427;-2,653382;1006,136
56,11769056;-8,141772;1,34158;-626,5312;1,178854;-0,7290695;-0,388091;30,02296;42,38635;-2,153507;1006,135
56,13794565;-9,750965;0,4510838;-628,8549;1,482809;-0,6495903;-0,3939644;30,02296;42,38635;-2,153507;1006,135
56,15819645;-10,12232;4,606731;-628,7325;1,600992;-0,5608172;-0,2594622;7,1969;54,06341;-1,305422;1006,136
56,17845154;-10,61745;0,1542518;-625,6139;2,056539;-0,5141873;-0,2643451;7,1969;54,06341;-1,305422;1006,136
56,19870663;-7,46096;-0,7956105;-621,3334;2,130134;-0,04282283;-0,2960504;-19,50557;52,59079;-0,7219353;1006,141
56,25947189;-5,232847;13,92726;-600,8481;1,802393;0,4144838;-0,2190472;-40,87687;37,80507;0,2235918;1006,142
56,27719498;-7,089608;16,89557;-598,8302;1,690565;0,5713864;-0,1007737;-40,87687;37,80507;0,2235918;1006,141
56,29745054;-6,903932;14,81775;-593,5713;1,492944;0,3612183;-0,1454032;-51,25947;15,46319;-0,214591;1006,141
56,33796024;-12,96935;12,02753;-591,9814;1,517069;0,8914278;-0,3244998;-51,25947;15,46319;-0,214591;1006,145
56,35821152;-12,90746;15,11458;-596,3842;1,35463;1,167221;-0,324627;-47,73959;-9,247072;-0,8705168;1006,139
56,37846708;-9,31772;13,45232;-598,4633;1,296727;1,3179;-0,1669772;-47,73959;-9,247072;-0,8705168;1006,139
56,3987217;-9,193936;16,71748;-600,1755;0,9938927;1,303727;-0,1846243;-33,49194;-29,72264;-1,470759;1006,137
56,41897678;-11,73151;15,41142;-603,9668;0,6169927;1,311187;-0,2981677;-33,49194;-29,72264;-1,470759;1006,137
56,43923187;-14,70233;12,32436;-605,7401;0,3186473;1,223413;-0,349783;-33,49194;-29,72264;-1,470759;1006,133
56,45948744;-12,96935;6,44709;-608,125;0,7495412;1,137908;0,04009818;-10,36934;-41,09805;-2,707224;1006,133
56,47721052;-15,94017;11,9088;-610,3264;0,1929464;0,8395227;-0,4020446;-10,36934;-41,09805;-2,707224;1006,133
56,49746513;-9,008261;9,059212;-613,2616;0,3247018;0,8039125;-0,277003;14,55729;-39,23687;-3,255435;1006,133
56,51772022;-19,65369;6,268991;-618,9485;0,2036166;0,5277875;-0,4603996;14,55729;-39,23687;-3,255435;1006,127
56,53797579;-14,26908;9,771608;-625,7362;0,08262158;0,4695548;-0,1531125;14,55729;-39,23687;-3,255435;1006,127
56,55822611;-16,18773;10,95894;-633,2577;0,06979058;0,3307199;-0,09880425;35,63184;-25,18233;-3,809462;1006,125
56,57848167;-14,94989;5,972158;-638,3331;0,1608394;-0,152628;-0,4231972;35,63184;-25,18233;-3,809462;1006,125
56,59873676;-14,57854;0,926015;-644,6927;0,2088323;-0,3713829;-0,443514;45,62645;-1,367104;-4,19661;1006,119
56,61899233;-17,54936;1,519679;-644,7539;0,3638108;-0,5206835;-0,2932368;45,62645;-1,367104;-4,19661;1006,119
56,63924694;-17,54936;1,579045;-646,8942;0,6877539;-0,9778401;-0,2453685;45,62645;-1,367104;-4,19661;1006,116
56,65950203;-16,00206;-1,270542;-646,6495;0,893258;-0,5547022;-0,1796201;42,04764;24,69402;-3,485915;1006,116
56,67722511;-13,95962;9,118578;-651,1747;0,8451841;-0,4849769;-0,1351042;42,04764;24,69402;-3,485915;1006,112
56,71773577;-15,25935;1,460313;-655,5775;1,451211;-0,5726502;-0,3914891;25,72818;46,36095;-2,470039;1006,111
56,73799038;-15,50692;3,122572;-657,1674;1,728486;-0,567617;-0,3201554;25,72818;46,36095;-2,470039;1006,111
56,75824165;-17,85882;-3,288999;-658,2681;2,094656;-0,6619978;-0,8430006;-0,2953987;55,18885;-1,975833;1006,114
56,77849674;-13,89773;0,8666486;-651,6027;1,875836;-0,0402795;-0,5121496;-0,2953987;55,18885;-1,975833;1006,114
56,79875135;-13,03124;1,875877;-650,6854;2,153086;0,1429075;-0,3934194;-27,34602;49,79699;-0,5334811;1006,115
56,81900692;-7,646636;7,575051;-644,2647;2,325702;0,2220246;-0,2571709;-27,34602;49,79699;-0,5334811;1006,115
56,85698557;-5,109063;20,87312;-641,8798;1,893128;0,5259221;-0,142368;-45,94365;30,00212;-1,193747;1006,12
56,91775036;-12,598;13,74916;-655,3329;1,616798;1,014851;-0,3446833;-51,29622;4,352139;-1,336003;1006,121
56,93800592;-9,379613;18,02354;-653,8652;1,227684;1,301316;-0,2517046;-51,29622;4,352139;-1,336003;1006,121
56,95825625;-10,92691;14,75839;-649,3401;1,066547;0,9770408;-0,220154;-41,34771;-20,73906;-2,190374;1006,117
56,97851181;-15,63071;15,23332;-642,0021;0,7039328;1,074112;-0,2732751;-41,34771;-20,73906;-2,190374;1006,117
56,9987669;-17,67314;16,83621;-633,7469;0,5062991;1,008362;-0,1536946;-19,26909;-37,74751;-3,363583;1006,118
57,01902199;-19,09666;20,63566;-628,916;0,4365891;0,6318139;-0,1558758;-19,26909;-37,74751;-3,363583;1006,118
57,0392766;-15,87827;16,12381;-627,7542;0,3138688;0,7859387;-0,3291034;-19,26909;-37,74751;-3,363583;1006,112
57,05700016;-13,89773;14,40219;-624,5132;0,1001934;0,7911381;-0,3634242;7,788643;-40,94398;-4,300653;1006,112
57,07725525;-13,89773;7,93125;-623,9629;0,04101502;0,4909538;-0,4522636;7,788643;-40,94398;-4,300653;1006,111
57,11776543;-14,26908;9,23731;-625,7974;0,1743805;0,2235751;-0,288847;29,92413;-29,78177;-4,033491;1006,105
57,13802052;-16,12584;4,96293;-626,8981;0,3341707;-0,09013444;-0,4263954;29,92413;-29,78177;-4,033491;1006,105
57,17852688;-14,1453;8,109349;-629,9556;0,3537874;-0,5533909;-0,123773;44,49915;-8,53691;-4,943387;1006,101
57,19878149;-14,888;8,465548;-629,5887;0,6867511;-0,4875132;-0,180683;44,16622;17,54828;-4,302495;1006,101
57,23929215;-13,21692;2,707007;-634,6641;0,9805607;-1,750036;-0,5725783;44,16622;17,54828;-4,302495;1006,098
57,25701523;-13,58827;19,3296;-632,2181;0,8487223;-0,2664994;0,4379649;32,07315;40,51655;-3,386721;1006,098
57,27726984;-10,80313;11,1964;-639,0058;1,407937;-0,3677125;0,2055698;32,07315;40,51655;-3,386721;1006,101
57,29752541;-11,66962;10,89957;-640,1677;1,457755;-0,6321638;0,01613189;8,267957;53,67748;-2,528397;1006,101
57,3177805;-9,441504;4,191166;-645,1819;1,886228;-0,5837386;-0,09592728;8,267957;53,67748;-2,528397;1006,109
57,33803511;-14,1453;12,79929;-653,6207;1,998917;-0,5452146;-0,2905237;8,267957;53,67748;-2,528397;1006,109
57,35828638;-11,0507;9,059212;-660,7141;2,069263;-0,1083905;-0,4690252;-17,74067;53,24344;-1,207665;1006,113
57,37854195;-8,884477;8,109349;-665,0557;2,214456;-0,3052758;-0,4448681;-17,74067;53,24344;-1,207665;1006,113
57,39879704;-1,33365;9,474776;-668,7247;2,174183;0,2652907;-0,4479638;-40,54998;38,53043;-1,371311;1006,12
57,41905165;-2,757167;21,05122;-674,1671;2,19225;0,4759382;-0,3498586;-40,54998;38,53043;-1,371311;1006,12
57,43930674;-8,575017;19,56706;-675,6959;1,943749;0,9592266;-0,4233519;-50,56641;13,66861;-1,799069;1006,121
57,47728539;-16,86855;14,52092;-685,6633;1,704303;0,9220604;-0,2659589;-50,56641;13,66861;-1,799069;1006,126
57,49754;-10,30799;17,5486;-686,7029;1,613199;1,21452;-0,1139065;-45,26375;-13,88321;-2,1561;1006,126
57,51779509;-5,109063;17,13304;-688,2316;1,329768;1,486438;-0,07808628;-45,26375;-13,88321;-2,1561;1006,124
57,53805065;-17,54936;28,65012;-689,3934;1,113871;1,130163;-0,07709102;-25,70791;-34,85274;-3,62629;1006,124
57,55830097;-11,7934;20,39819;-685,1741;0,5275577;0,9845485;-0,242817;-25,70791;-34,85274;-3,62629;1006,125
57,57855654;-13,15503;13,51169;-676,6743;0,3077627;0,7413821;-0,3540216;-25,70791;-34,85274;-3,62629;1006,125
57,59881163;-20,76774;17,31114;-670,5592;0,2303904;0,7770588;-0,4415627;2,766446;-41,56123;-4,188442;1006,123
57,61906672;-20,95342;14,40219;-668,3578;0,1054051;0,5496157;-0,3878314;2,766446;-41,56123;-4,188442;1006,123
57,63932133;-19,65369;7,040753;-671,9045;0,4316704;0,8779193;-0,3430147;28,41103;-31,18313;-5,636802;1006,123
57,65704489;-15,01179;4,666098;-679,426;0,4862859;0,5512672;-0,3446153;28,41103;-31,18313;-5,636802;1006,123
57,67729998;-17,54936;10,484;-684,746;0,4252298;0,2519059;-0,1534033;28,41103;-31,18313;-5,636802;1006,12
57,69755554;-18,35396;8,049983;-691,1057;0,4712039;-0,2734139;-0,3543142;44,12153;-9,209249;-5,310241;1006,12
57,71781015;-18,29206;7,337585;-684,8072;0,7665491;-0,4523284;-0,3248367;44,12153;-9,209249;-5,310241;1006,124
57,73806524;-17,42558;3,538137;-681,5662;0,755321;-0,9741279;-0,3983524;43,77856;19,69656;-5,132729;1006,124
57,75831652;-12,84557;7,515685;-673,3721;1,175044;-0,5400213;-0,1357193;43,77856;19,69656;-5,132729;1006,123
57,77857113;-14,57854;3,063205;-668,419;1,258753;-0,5745749;-0,3210296;43,77856;19,69656;-5,132729;1006,123
57,81908178;-12,41232;3,716236;-659,6133;1,582322;-0,5440007;-0,3540606;28,12399;43,44033;-4,526012;1006,126
57,83933687;-10,74124;3,003839;-656,8616;1,932195;-0,2806096;-0,3679163;2,857735;54,47221;-3,241071;1006,129
57,85705948;-13,40259;12,68056;-657,045;2,057935;-0,5904728;-0,1166025;2,857735;54,47221;-3,241071;1006,129
57,87731457;-7,522852;7,10012;-654,3544;2,283212;-0,2101706;-0,2611068;2,857735;54,47221;-3,241071;1006,131
57,89757013;-9,379613;3,181938;-651,2358;2,294819;0,09116473;-0,4050265;-24,20345;50,85786;-2,254523;1006,131
57,91782475;-7,337176;9,23731;-647,6279;2,170714;0,1536712;-0,3028986;-24,20345;50,85786;-2,254523;1006,136
57,93807983;-7,089608;13,39296;-648,7898;2,030142;0,3386258;-0,1898512;-43,82;32,85786;-2,082983;1006,136
57,95833111;-7,77042;8,643647;-650,4409;2,147059;0,6579475;-0,3014673;-43,82;32,85786;-2,082983;1006,137
57,97858667;-8,203665;2,232076;-655,2717;2,190455;0,9310541;-0,5867134;-43,82;32,85786;-2,082983;1006,137
57,99884129;-6,903932;15,47078;-658,5738;1,750643;1,081671;-0,3589917;-50,59059;7,958749;-2,580099;1006,141
58,01909638;-10,43178;9,949708;-655,6998;1,357386;0,7831631;-0,5556145;-50,59059;7,958749;-2,580099;1006,141
58,03935146;-11,0507;2,944473;-660,7141;1,396716;1,353802;-0,5243683;-42,41885;-18,58466;-3,385822;1006,14
58,05707502;-14,26908;17,07368;-662,6709;1,183282;1,202934;-0,3518908;-42,41885;-18,58466;-3,385822;1006,14
58,07732964;-15,6926;8,465548;-667,3795;0,9996279;1,110854;-0,3994574;-42,41885;-18,58466;-3,385822;1006,141
58,09758472;-18,41585;12,73993;-664,1385;0,9344235;0,9136824;-0,1451045;-22,18952;-36,67833;-4,954625;1006,141
58,11783981;-17,05422;11,49323;-672,6384;0,7937014;1,077136;-0,2023847;-22,18952;-36,67833;-4,954625;1006,139
58,13809443;-20,14882;11,25577;-680,5878;0,7021238;1,171502;-0,1783924;5,256239;-41,28679;-5,06681;1006,139
58,17860127;-20,64396;9,177944;-689,21;0,5853986;0,7866697;-0,2119607;5,256239;-41,28679;-5,06681;1006,137
58,19885588;-25,40965;11,25577;-695,2639;0,3108328;0,2063426;-0,1757385;30,9112;-29,80261;-6,143584;1006,133
58,21911097;-21,1391;2,885106;-697,7099;0,3340216;0,295544;-0,4556842;30,9112;-29,80261;-6,143584;1006,133
58,23961449;-17,85882;3,003839;-702,663;0,6927783;-0,3043446;-0,3897129;44,82531;-6,032418;-6,614484;1006,133
58,25733757;-16,24963;6,387723;-703,0911;0,4671051;-0,2544655;-0,2919257;44,82531;-6,032418;-6,614484;1006,133
58,27759266;-14,57854;4,96293;-705,109;0,9349009;-0,4922643;-0,1867265;44,82531;-6,032418;-6,614484;1006,132
58,29784823;-19,03477;9,534142;-704,5587;1,013252;-0,5250835;-0,1377275;42,70796;22,89406;-6,335754;1006,132
58,31810284;-21,07721;7,871883;-703,5803;1,257449;-0,7122597;-0,1203144;42,70796;22,89406;-6,335754;1006,136
58,33835793;-19,96315;-1,389274;-703,3357;1,93235;-0,7587375;0,04900444;23,88863;47,0458;-4,904447;1006,136
58,3586092;-15,25935;4,309899;-696,0588;1,775682;-0,3858487;-0,4997516;23,88863;47,0458;-4,904447;1006,138
58,37886381;-11,42205;3,360037;-692,5732;1,873264;-0,3568722;-0,5810117;23,88863;47,0458;-4,904447;1006,138
58,39911938;-5,789876;5,200395;-688,1705;2,150877;-0,4061556;-0,6031922;-3,890207;54,85452;-3,542228;1006,147
58,41937447;-7,337176;9,712242;-686,8251;2,174506;-0,001737525;-0,7511277;-3,890207;54,85452;-3,542228;1006,147
58,45735216;-12,04097;17,48924;-697,8933;2,250034;-0,004890384;-0,1827503;-30,58445;47,00247;-2,469506;1006,148
58,47760773;-12,47421;12,20563;-704,4976;2,396069;0,5692095;-0,1251302;-30,58445;47,00247;-2,469506;1006,153
58,51811743;-7,027716;4,1318;-697,2207;2,174109;1,563982;-0,654565;-48,14388;24,67966;-3,197011;1006,148
58,53837252;-6,594472;20,39819;-690,5553;1,614592;1,017823;-0,2872789;-49,22131;-4,948153;-3,781951;1006,148
58,55862379;-10,92691;15,82698;-684,5626;1,137878;1,134072;-0,4527637;-49,22131;-4,948153;-3,781951;1006,148
58,5788784;-9,31772;16,65811;-680,0986;1,154942;1,202955;-0,3260463;-49,22131;-4,948153;-3,781951;1006,148
58,59913397;-12,04097;13,86789;-676,7966;0,8170561;1,199845;-0,3885275;-33,2093;-29,06591;-4,773454;1006,147
58,61938906;-12,598;15,17395;-671,7822;0,7815546;1,068856;-0,2423343;-33,2093;-29,06591;-4,773454;1006,147
58,63964462;-15,87827;13,21486;-668,4801;0,6068118;0,9385121;-0,317813;-7,258443;-41,14674;-5,622335;1006,146
58,65736723;-20,70585;11,3745;-670,5592;0,473744;0,9112173;-0,4347334;-7,258443;-41,14674;-5,622335;1006,146
58,67762232;-22,81018;13,45232;-667,624;0,489484;0,6670653;-0,2366061;-7,258443;-41,14674;-5,622335;1006,142
58,69787741;-20,39639;11,3745;-668,0521;0,3611406;0,3823712;-0,3004749;19,86436;-36,7968;-6,615541;1006,142
58,71813202;-20,08693;5,437861;-671,4765;0,52109;0,3441634;-0,3309494;19,86436;-36,7968;-6,615541;1006,14
58,73838759;-16,4353;5,141029;-676,5519;0,1065499;-0,03463914;-0,4856587;39,49108;-18,12024;-6,412375;1006,14
58,75863886;-11,11259;5,61596;-681,8109;0,3569002;-0,03283414;-0,2742982;39,49108;-18,12024;-6,412375;1006,138
58,77889347;-17,54936;10,36527;-685,8467;0,357127;-0,7114147;-0,3339283;45,87402;8,927155;-6,745494;1006,138
58,79914856;-14,08341;8,76238;-690,9222;0,5123307;-0,3017313;-0,172821;45,87402;8,927155;-6,745494;1006,139
58,81940365;-11,29827;8,406181;-693,2459;0,9234855;-0,6300394;-0,05723645;45,87402;8,927155;-6,745494;1006,139
58,83965826;-33,02237;32,50894;-699,6055;1,094532;-0,6817622;0,3371463;35,61985;35,12633;-5,892604;1006,137
58,85738182;-27,76154;32,21211;-697,2207;1,104976;-0,4220771;0,5678346;35,61985;35,12633;-5,892604;1006,137
58,87763691;-11,17448;18,37974;-702,0515;1,698301;-0,4597684;0,4262623;12,43906;52,51559;-4,698514;1006,137
58,897892;-14,64043;15,29268;-707,1881;1,767199;-0,2579177;0,03888917;12,43906;52,51559;-4,698514;1006,142
58,91814661;-18,35396;12,02753;-710,1234;2,399122;-0,3806518;-0,4036445;12,43906;52,51559;-4,698514;1006,142
58,93840218;-21,94369;19,6858;-708,5946;1,852122;-0,5640135;-0,1816606;-16,78288;53,58591;-4,459258;1006,146
58,97890806;-20,27261;11,5526;-698,3825;2,74246;0,6118991;-0,5506161;-40,28672;37,78361;-3,017474;1006,154
59,01941872;-5,418523;17,72671;-683,095;1,910587;0,5919947;-0,3371535;-40,28672;37,78361;-3,017474;1006,155
59,03967333;-1,457434;24,19764;-680,8325;2,107683;0,7468883;-0,3773622;-50,98937;10,78009;-3,858114;1006,155
59,05739641;-5,542307;29,83745;-689,3934;1,928227;1,040819;-0,1814661;-50,98937;10,78009;-3,858114;1006,16
59,0776515;-8,513124;20,63566;-705,109;2,049453;1,19519;-0,2290699;-44,2765;-16,78764;-4,181974;1006,16
59,09790611;-13,58827;16,00508;-715,8715;1,907665;1,168037;-0,2263684;-44,2765;-16,78764;-4,181974;1006,158
59,11816168;-14,76422;18,67657;-725,2274;1,525824;1,174178;-0,2290186;-44,2765;-16,78764;-4,181974;1006,158
59,13841677;-14,33097;28,82822;-730,0583;1,118131;1,077828;0,2641073;-22,2088;-35,94526;-5,719191;1006,159
59,15866756;-7,956096;18,9734;-730,6698;0,7480389;1,611294;0,1027081;-22,2088;-35,94526;-5,719191;1006,159
59,17892265;-13,46449;9,712242;-723,3318;0,3240146;0,9321501;-0,2859588;7,368786;-40,94837;-6,317379;1006,157
59,19917774;-16,80666;14,87712;-716,483;0,251788;0,3067731;-0,3486791;7,368786;-40,94837;-6,317379;1006,157
59,21943235;-17,11612;15,11458;-711,1017;0,3358345;0,3834677;-0,1864525;7,368786;-40,94837;-6,317379;1006,155
59,23715591;-22,93397;13,57106;-710,9183;0,4060071;0,4130402;-0,1666855;33,78122;-26,95343;-6,605648;1006,155
